,DATE,Series ID,Year,Period,Label,Value,Next Month Value,CPIAUCSL,CUUR0000SEHA,EXPGS,IMPGS,FEDFUNDS,GDI,GDP,LFWA64TTUSM647S,GASREGW,DSPI,SP500,LFP,EPR,EL,ClF,AWU,INDPRO,BOGZ1FA895050005Q,HLTHSCPCHCSA,UEL
0,1948-01-01,LNS14000000,1948,M01,1948 Jan,3.4,3.8,23.68,27.0,16.917,9.624,0.0,265.07,265.742,0.0,0.0,0.0,0.0,58.6,56.6,58061.0,60095.0,8.9,14.3274,0.0,0.0,2034.0
1,1948-02-01,LNS14000000,1948,M02,1948 Feb,3.8,4.0,23.67,27.1,16.917,9.624,0.0,265.07,265.742,0.0,0.0,0.0,0.0,58.9,56.7,58196.0,60524.0,8.4,14.3543,0.0,0.0,2328.0
2,1948-03-01,LNS14000000,1948,M03,1948 Mar,4.0,3.9,23.5,27.1,16.917,9.624,0.0,265.07,265.742,0.0,0.0,0.0,0.0,58.5,56.1,57671.0,60070.0,8.7,14.1931,0.0,0.0,2399.0
3,1948-04-01,LNS14000000,1948,M04,1948 Apr,3.9,3.5,23.82,27.2,15.241,10.036,0.0,273.654,272.567,0.0,0.0,0.0,0.0,59.0,56.7,58291.0,60677.0,8.5,14.2199,0.0,0.0,2386.0
4,1948-05-01,LNS14000000,1948,M05,1948 May,3.5,3.6,24.01,27.3,15.241,10.036,0.0,273.654,272.567,0.0,0.0,0.0,0.0,58.3,56.2,57854.0,59972.0,9.1,14.4618,0.0,0.0,2118.0
5,1948-06-01,LNS14000000,1948,M06,1948 Jun,3.6,3.6,24.15,27.4,15.241,10.036,0.0,273.654,272.567,0.0,0.0,0.0,0.0,59.2,57.0,58743.0,60957.0,8.8,14.65,0.0,0.0,2214.0
6,1948-07-01,LNS14000000,1948,M07,1948 Jul,3.6,3.9,24.4,27.5,15.405,10.456,0.0,278.941,279.196,0.0,0.0,0.0,0.0,59.3,57.1,58968.0,61181.0,8.6,14.65,0.0,0.0,2213.0
7,1948-08-01,LNS14000000,1948,M08,1948 Aug,3.9,3.8,24.43,27.6,15.405,10.456,0.0,278.941,279.196,0.0,0.0,0.0,0.0,58.9,56.6,58456.0,60806.0,8.8,14.5962,0.0,0.0,2350.0
8,1948-09-01,LNS14000000,1948,M09,1948 Sep,3.8,3.7,24.36,27.8,15.405,10.456,0.0,278.941,279.196,0.0,0.0,0.0,0.0,58.9,56.6,58513.0,60815.0,8.5,14.4887,0.0,0.0,2302.0
9,1948-10-01,LNS14000000,1948,M10,1948 Oct,3.7,3.8,24.31,27.9,14.625,10.124,0.0,281.223,280.366,0.0,0.0,0.0,0.0,58.7,56.5,58387.0,60646.0,9.5,14.5963,27258.0,0.0,2259.0
10,1948-11-01,LNS14000000,1948,M11,1948 Nov,3.8,4.0,24.16,28.0,14.625,10.124,0.0,281.223,280.366,0.0,0.0,0.0,0.0,58.7,56.5,58417.0,60702.0,7.8,14.4081,27258.0,0.0,2285.0
11,1948-12-01,LNS14000000,1948,M12,1948 Dec,4.0,4.3,24.05,28.1,14.625,10.124,0.0,281.223,280.366,0.0,0.0,0.0,0.0,59.1,56.8,58740.0,61169.0,8.1,14.2737,27258.0,0.0,2429.0
12,1949-01-01,LNS14000000,1949,M01,1949 Jan,4.3,4.7,24.01,28.2,16.082,9.604,0.0,274.18,275.034,0.0,0.0,0.0,0.0,58.7,56.2,58175.0,60771.0,8.2,14.1393,0.0,0.0,2596.0
13,1949-02-01,LNS14000000,1949,M02,1949 Feb,4.7,5.0,23.91,28.3,16.082,9.604,0.0,274.18,275.034,0.0,0.0,0.0,0.0,59.0,56.2,58208.0,61057.0,8.3,14.0049,0.0,0.0,2849.0
14,1949-03-01,LNS14000000,1949,M03,1949 Mar,5.0,5.3,23.91,28.4,16.082,9.604,0.0,274.18,275.034,0.0,0.0,0.0,0.0,58.9,56.0,58043.0,61073.0,8.3,13.7361,0.0,0.0,3030.0
15,1949-04-01,LNS14000000,1949,M04,1949 Apr,5.3,6.1,23.92,28.5,15.647,9.364,0.0,270.661,271.351,0.0,0.0,0.0,0.0,58.8,55.7,57747.0,61007.0,8.8,13.6554,0.0,0.0,3260.0
16,1949-05-01,LNS14000000,1949,M05,1949 May,6.1,6.2,23.91,28.6,15.647,9.364,0.0,270.661,271.351,0.0,0.0,0.0,0.0,59.0,55.4,57552.0,61259.0,9.1,13.4673,0.0,0.0,3707.0
17,1949-06-01,LNS14000000,1949,M06,1949 Jun,6.2,6.7,23.92,28.6,15.647,9.364,0.0,270.661,271.351,0.0,0.0,0.0,0.0,58.6,55.0,57172.0,60948.0,10.0,13.4404,0.0,0.0,3776.0
18,1949-07-01,LNS14000000,1949,M07,1949 Jul,6.7,6.8,23.7,28.7,14.115,8.936,0.0,270.863,272.889,0.0,0.0,0.0,0.0,58.9,55.0,57190.0,61301.0,10.8,13.4135,0.0,0.0,4111.0
19,1949-08-01,LNS14000000,1949,M08,1949 Aug,6.8,6.6,23.7,28.8,14.115,8.936,0.0,270.863,272.889,0.0,0.0,0.0,0.0,59.2,55.1,57397.0,61590.0,11.0,13.5479,0.0,0.0,4193.0
20,1949-09-01,LNS14000000,1949,M09,1949 Sep,6.6,7.9,23.75,28.9,14.115,8.936,0.0,270.863,272.889,0.0,0.0,0.0,0.0,59.1,55.3,57584.0,61633.0,11.7,13.6823,0.0,0.0,4049.0
21,1949-10-01,LNS14000000,1949,M10,1949 Oct,7.9,6.4,23.67,29.0,12.091,9.092,0.0,267.232,270.627,0.0,0.0,0.0,0.0,59.6,54.9,57269.0,62185.0,10.9,13.1716,25196.666666666668,0.0,4916.0
22,1949-11-01,LNS14000000,1949,M11,1949 Nov,6.4,6.6,23.7,29.1,12.091,9.092,0.0,267.232,270.627,0.0,0.0,0.0,0.0,59.4,55.6,58009.0,62005.0,11.6,13.521,25196.666666666668,0.0,3996.0
23,1949-12-01,LNS14000000,1949,M12,1949 Dec,6.6,6.5,23.61,29.2,12.091,9.092,0.0,267.232,270.627,0.0,0.0,0.0,0.0,59.2,55.3,57845.0,61908.0,11.8,13.7629,25196.666666666668,0.0,4063.0
24,1950-01-01,LNS14000000,1950,M01,1950 Jan,6.5,6.4,23.51,29.4,11.704,9.501,0.0,277.506,280.828,0.0,0.0,0.0,0.0,58.9,55.1,57635.0,61661.0,11.3,14.0049,0.0,0.0,4026.0
25,1950-02-01,LNS14000000,1950,M02,1950 Feb,6.4,6.3,23.61,29.4,11.704,9.501,0.0,277.506,280.828,0.0,0.0,0.0,0.0,58.9,55.1,57751.0,61687.0,11.8,14.0586,0.0,0.0,3936.0
26,1950-03-01,LNS14000000,1950,M03,1950 Mar,6.3,5.8,23.64,29.5,11.704,9.501,0.0,277.506,280.828,0.0,0.0,0.0,0.0,58.8,55.1,57728.0,61604.0,12.4,14.5156,0.0,0.0,3876.0
27,1950-04-01,LNS14000000,1950,M04,1950 Apr,5.8,5.5,23.65,29.5,11.872,10.229,0.0,289.932,290.383,0.0,0.0,0.0,0.0,59.2,55.8,58583.0,62158.0,12.6,14.9995,0.0,0.0,3575.0
28,1950-05-01,LNS14000000,1950,M05,1950 May,5.5,5.4,23.77,29.7,11.872,10.229,0.0,289.932,290.383,0.0,0.0,0.0,0.0,59.1,55.8,58649.0,62083.0,12.7,15.3489,0.0,0.0,3434.0
29,1950-06-01,LNS14000000,1950,M06,1950 Jun,5.4,5.0,23.88,29.7,11.872,10.229,0.0,289.932,290.383,0.0,0.0,0.0,0.0,59.4,56.2,59052.0,62419.0,13.1,15.8059,0.0,0.0,3367.0
30,1950-07-01,LNS14000000,1950,M07,1950 Jul,5.0,4.5,24.07,29.8,12.293,13.033,0.0,307.524,308.153,0.0,0.0,0.0,0.0,59.1,56.1,59001.0,62121.0,12.5,16.3166,0.0,0.0,3120.0
31,1950-08-01,LNS14000000,1950,M08,1950 Aug,4.5,4.4,24.2,29.9,12.293,13.033,0.0,307.524,308.153,0.0,0.0,0.0,0.0,59.5,56.8,59797.0,62596.0,12.2,16.8274,0.0,0.0,2799.0
32,1950-09-01,LNS14000000,1950,M09,1950 Sep,4.4,4.2,24.34,29.9,12.293,13.033,0.0,307.524,308.153,0.0,0.0,0.0,0.0,59.2,56.6,59575.0,62349.0,12.2,16.7198,0.0,0.0,2774.0
33,1950-10-01,LNS14000000,1950,M10,1950 Oct,4.2,4.2,24.5,30.0,13.531,13.685,0.0,319.297,319.945,0.0,0.0,0.0,0.0,59.4,56.9,59803.0,62428.0,12.3,16.8273,32892.333333333336,0.0,2625.0
34,1950-11-01,LNS14000000,1950,M11,1950 Nov,4.2,4.3,24.6,30.1,13.531,13.685,0.0,319.297,319.945,0.0,0.0,0.0,0.0,59.3,56.9,59697.0,62286.0,10.7,16.8005,32892.333333333336,0.0,2589.0
35,1950-12-01,LNS14000000,1950,M12,1950 Dec,4.3,3.7,24.98,30.2,13.531,13.685,0.0,319.297,319.945,0.0,0.0,0.0,0.0,59.2,56.7,59429.0,62068.0,10.7,17.0962,32892.333333333336,0.0,2639.0
36,1951-01-01,LNS14000000,1951,M01,1951 Jan,3.7,3.4,25.38,30.2,15.043,14.866,0.0,332.534,336.0,0.0,0.0,0.0,0.0,59.1,56.9,59636.0,61941.0,10.6,17.1499,0.0,0.0,2305.0
37,1951-02-01,LNS14000000,1951,M02,1951 Feb,3.4,3.4,25.83,30.4,15.043,14.866,0.0,332.534,336.0,0.0,0.0,0.0,0.0,59.1,57.0,59661.0,61778.0,10.8,17.2575,0.0,0.0,2117.0
38,1951-03-01,LNS14000000,1951,M03,1951 Mar,3.4,3.1,25.88,30.6,15.043,14.866,0.0,332.534,336.0,0.0,0.0,0.0,0.0,59.8,57.7,60401.0,62526.0,10.1,17.3381,0.0,0.0,2125.0
39,1951-04-01,LNS14000000,1951,M04,1951 Apr,3.1,3.0,25.92,30.7,17.121,15.178000000000003,0.0,340.649,344.09,0.0,0.0,0.0,0.0,59.1,57.3,59889.0,61808.0,10.6,17.365,0.0,0.0,1919.0
40,1951-05-01,LNS14000000,1951,M05,1951 May,3.0,3.2,25.99,30.8,17.121,15.178000000000003,0.0,340.649,344.09,0.0,0.0,0.0,0.0,59.4,57.6,60188.0,62044.0,9.9,17.3112,0.0,0.0,1856.0
41,1951-06-01,LNS14000000,1951,M06,1951 Jun,3.2,3.1,25.93,30.8,17.121,15.178000000000003,0.0,340.649,344.09,0.0,0.0,0.0,0.0,59.0,57.1,59620.0,61615.0,8.7,17.2306,0.0,0.0,1995.0
42,1951-07-01,LNS14000000,1951,M07,1951 Jul,3.1,3.1,25.91,30.9,18.052,14.31,0.0,346.82300000000004,351.385,0.0,0.0,0.0,0.0,59.4,57.6,60156.0,62106.0,9.2,16.9618,0.0,0.0,1950.0
43,1951-08-01,LNS14000000,1951,M08,1951 Aug,3.1,3.3,25.86,31.0,18.052,14.31,0.0,346.82300000000004,351.385,0.0,0.0,0.0,0.0,59.2,57.4,59994.0,61927.0,9.1,16.8005,0.0,0.0,1933.0
44,1951-09-01,LNS14000000,1951,M09,1951 Sep,3.3,3.5,26.03,31.2,18.052,14.31,0.0,346.82300000000004,351.385,0.0,0.0,0.0,0.0,59.1,57.1,59713.0,61780.0,9.1,16.908,0.0,0.0,2067.0
45,1951-10-01,LNS14000000,1951,M10,1951 Oct,3.5,3.5,26.16,31.4,18.18,13.99,0.0,353.8709999999999,356.17800000000005,0.0,0.0,0.0,0.0,59.4,57.3,60010.0,62204.0,8.9,16.8811,37433.333333333336,0.0,2194.0
46,1951-11-01,LNS14000000,1951,M11,1951 Nov,3.5,3.1,26.32,31.5,18.18,13.99,0.0,353.8709999999999,356.17800000000005,0.0,0.0,0.0,0.0,59.2,57.1,59836.0,62014.0,9.7,17.0155,37433.333333333336,0.0,2178.0
47,1951-12-01,LNS14000000,1951,M12,1951 Dec,3.1,3.2,26.47,31.6,18.18,13.99,0.0,353.8709999999999,356.17800000000005,0.0,0.0,0.0,0.0,59.6,57.7,60497.0,62457.0,9.3,17.123,37433.333333333336,0.0,1960.0
48,1952-01-01,LNS14000000,1952,M01,1952 Jan,3.2,3.1,26.45,31.7,18.679,14.958,0.0,356.05300000000005,359.82,0.0,0.0,0.0,0.0,59.5,57.7,60460.0,62432.0,9.3,17.3112,37058.333333333336,0.0,1972.0
49,1952-02-01,LNS14000000,1952,M02,1952 Feb,3.1,2.9,26.41,31.9,18.679,14.958,0.0,356.05300000000005,359.82,0.0,0.0,0.0,0.0,59.5,57.7,60462.0,62419.0,8.8,17.4187,37058.333333333336,0.0,1957.0
50,1952-03-01,LNS14000000,1952,M03,1952 Mar,2.9,2.9,26.39,31.9,18.679,14.958,0.0,356.05300000000005,359.82,0.0,0.0,0.0,0.0,58.9,57.1,59908.0,61721.0,8.4,17.4725,37058.333333333336,0.0,1813.0
51,1952-04-01,LNS14000000,1952,M04,1952 Apr,2.9,3.0,26.46,31.9,16.581,14.63,0.0,358.604,361.03,0.0,0.0,0.0,0.0,58.8,57.1,59909.0,61720.0,9.0,17.3112,35484.666666666664,0.0,1811.0
52,1952-05-01,LNS14000000,1952,M05,1952 May,3.0,3.0,26.47,32.1,16.581,14.63,0.0,358.604,361.03,0.0,0.0,0.0,0.0,59.1,57.3,60195.0,62058.0,7.8,17.1499,35484.666666666664,0.0,1863.0
53,1952-06-01,LNS14000000,1952,M06,1952 Jun,3.0,3.2,26.53,32.1,16.581,14.63,0.0,358.604,361.03,0.0,0.0,0.0,0.0,59.1,57.3,60219.0,62103.0,7.3,16.9886,35484.666666666664,0.0,1884.0
54,1952-07-01,LNS14000000,1952,M07,1952 Jul,3.2,3.4,26.68,32.2,15.246,15.25,0.0,365.999,367.701,0.0,0.0,0.0,0.0,58.9,57.0,59971.0,61962.0,7.5,16.7198,36600.0,0.0,1991.0
55,1952-08-01,LNS14000000,1952,M08,1952 Aug,3.4,3.1,26.69,32.3,15.246,15.25,0.0,365.999,367.701,0.0,0.0,0.0,0.0,58.7,56.8,59790.0,61877.0,7.6,17.7951,36600.0,0.0,2087.0
56,1952-09-01,LNS14000000,1952,M09,1952 Sep,3.1,3.0,26.63,32.3,15.246,15.25,0.0,365.999,367.701,0.0,0.0,0.0,0.0,59.2,57.4,60521.0,62457.0,8.1,18.4402,36600.0,0.0,1936.0
57,1952-10-01,LNS14000000,1952,M10,1952 Oct,3.0,2.8,26.69,32.5,15.329,16.342,0.0,378.271,380.81200000000007,0.0,0.0,0.0,0.0,58.7,56.9,60132.0,61971.0,9.1,18.6284,39259.0,0.0,1839.0
58,1952-11-01,LNS14000000,1952,M11,1952 Nov,2.8,2.7,26.69,32.7,15.329,16.342,0.0,378.271,380.81200000000007,0.0,0.0,0.0,0.0,59.1,57.5,60748.0,62491.0,9.5,19.0047,39259.0,0.0,1743.0
59,1952-12-01,LNS14000000,1952,M12,1952 Dec,2.7,2.9,26.71,33.0,15.329,16.342,0.0,378.271,380.81200000000007,0.0,0.0,0.0,0.0,59.2,57.6,60954.0,62621.0,8.8,19.1122,39259.0,0.0,1667.0
60,1953-01-01,LNS14000000,1953,M01,1953 Jan,2.9,2.6,26.64,33.1,15.128,15.795,0.0,385.07300000000004,387.98,0.0,0.0,0.0,0.0,59.5,57.8,61600.0,63439.0,9.3,19.166,40623.333333333336,0.0,1839.0
61,1953-02-01,LNS14000000,1953,M02,1953 Feb,2.6,2.6,26.59,33.2,15.128,15.795,0.0,385.07300000000004,387.98,0.0,0.0,0.0,0.0,59.5,58.0,61884.0,63520.0,8.4,19.2735,40623.333333333336,0.0,1636.0
62,1953-03-01,LNS14000000,1953,M03,1953 Mar,2.6,2.7,26.63,33.2,15.128,15.795,0.0,385.07300000000004,387.98,0.0,0.0,0.0,0.0,59.6,58.1,62010.0,63657.0,8.5,19.4348,40623.333333333336,0.0,1647.0
63,1953-04-01,LNS14000000,1953,M04,1953 Apr,2.7,2.5,26.69,33.4,15.196,16.447,0.0,388.51500000000004,391.749,0.0,0.0,0.0,0.0,59.1,57.5,61444.0,63167.0,7.8,19.5154,40924.333333333336,0.0,1723.0
64,1953-05-01,LNS14000000,1953,M05,1953 May,2.5,2.5,26.7,33.6,15.196,16.447,0.0,388.51500000000004,391.749,0.0,0.0,0.0,0.0,58.6,57.1,61019.0,62615.0,7.9,19.6229,40924.333333333336,0.0,1596.0
65,1953-06-01,LNS14000000,1953,M06,1953 Jun,2.5,2.6,26.77,33.7,15.196,16.447,0.0,388.51500000000004,391.749,0.0,0.0,0.0,0.0,58.9,57.4,61456.0,63063.0,8.2,19.5423,40924.333333333336,0.0,1607.0
66,1953-07-01,LNS14000000,1953,M07,1953 Jul,2.6,2.7,26.79,33.8,15.755,16.307,0.0,387.598,391.171,0.0,0.0,0.0,0.0,58.9,57.4,61397.0,63057.0,7.9,19.7842,40514.0,0.0,1660.0
67,1953-08-01,LNS14000000,1953,M08,1953 Aug,2.7,2.9,26.85,34.2,15.755,16.307,0.0,387.598,391.171,0.0,0.0,0.0,0.0,58.6,57.1,61151.0,62816.0,8.0,19.6767,40514.0,0.0,1665.0
68,1953-09-01,LNS14000000,1953,M09,1953 Sep,2.9,3.1,26.89,34.4,15.755,16.307,0.0,387.598,391.171,0.0,0.0,0.0,0.0,58.5,56.8,60906.0,62727.0,7.1,19.2735,40514.0,0.0,1821.0
69,1953-10-01,LNS14000000,1953,M10,1953 Oct,3.1,3.5,26.95,34.6,15.172000000000002,15.507,0.0,380.52400000000006,385.97,0.0,0.0,0.0,0.0,58.5,56.7,60893.0,62867.0,7.2,19.1122,38198.666666666664,0.0,1974.0
70,1953-11-01,LNS14000000,1953,M11,1953 Nov,3.5,4.5,26.85,34.8,15.172000000000002,15.507,0.0,380.52400000000006,385.97,0.0,0.0,0.0,0.0,58.6,56.5,60738.0,62949.0,7.9,18.6553,38198.666666666664,0.0,2211.0
71,1953-12-01,LNS14000000,1953,M12,1953 Dec,4.5,4.9,26.87,34.9,15.172000000000002,15.507,0.0,380.52400000000006,385.97,0.0,0.0,0.0,0.0,58.3,55.7,59977.0,62795.0,8.0,18.1983,38198.666666666664,0.0,2818.0
72,1954-01-01,LNS14000000,1954,M01,1954 Jan,4.9,5.2,26.94,34.9,14.424,14.78,0.0,382.558,385.345,0.0,0.0,0.0,0.0,58.6,55.7,60024.0,63101.0,8.7,18.0639,37986.666666666664,0.0,3077.0
73,1954-02-01,LNS14000000,1954,M02,1954 Feb,5.2,5.7,26.99,34.9,14.424,14.78,0.0,382.558,385.345,0.0,0.0,0.0,0.0,59.3,56.2,60663.0,63994.0,9.5,18.1176,37986.666666666664,0.0,3331.0
74,1954-03-01,LNS14000000,1954,M03,1954 Mar,5.7,5.9,26.93,35.0,14.424,14.78,0.0,382.558,385.345,0.0,0.0,0.0,0.0,59.1,55.7,60186.0,63793.0,10.6,18.0101,37986.666666666664,0.0,3607.0
75,1954-04-01,LNS14000000,1954,M04,1954 Apr,5.9,5.9,26.86,35.0,16.438,16.184,0.0,383.6000000000001,386.1209999999999,0.0,0.0,0.0,0.0,59.2,55.7,60185.0,63934.0,10.9,17.9026,37978.0,0.0,3749.0
76,1954-05-01,LNS14000000,1954,M05,1954 May,5.9,5.6,26.93,35.1,16.438,16.184,0.0,383.6000000000001,386.1209999999999,0.0,0.0,0.0,0.0,58.9,55.4,59908.0,63675.0,11.6,18.0101,37978.0,0.0,3767.0
77,1954-06-01,LNS14000000,1954,M06,1954 Jun,5.6,5.8,26.94,35.1,16.438,16.184,0.0,383.6000000000001,386.1209999999999,0.0,0.0,0.0,0.0,58.5,55.2,59792.0,63343.0,12.3,18.0639,37978.0,0.0,3551.0
78,1954-07-01,LNS14000000,1954,M07,1954 Jul,5.8,6.0,26.86,35.1,15.878,15.304,0.8,387.551,390.9959999999999,0.0,0.0,0.0,0.0,58.4,55.0,59643.0,63302.0,12.5,18.0907,38615.666666666664,0.0,3659.0
79,1954-08-01,LNS14000000,1954,M08,1954 Aug,6.0,6.1,26.85,35.1,15.878,15.304,1.22,387.551,390.9959999999999,0.0,0.0,0.0,0.0,58.7,55.2,59853.0,63707.0,12.8,18.0639,38615.666666666664,0.0,3854.0
80,1954-09-01,LNS14000000,1954,M09,1954 Sep,6.1,5.7,26.81,35.2,15.878,15.304,1.07,387.551,390.9959999999999,0.0,0.0,0.0,0.0,59.2,55.5,60282.0,64209.0,12.9,18.0908,38615.666666666664,0.0,3927.0
81,1954-10-01,LNS14000000,1954,M10,1954 Oct,5.7,5.3,26.72,35.3,16.605,15.46,0.85,396.846,399.734,0.0,0.0,0.0,0.0,58.8,55.5,60270.0,63936.0,13.3,18.3058,40183.0,0.0,3666.0
82,1954-11-01,LNS14000000,1954,M11,1954 Nov,5.3,5.0,26.78,35.3,16.605,15.46,0.83,396.846,399.734,0.0,0.0,0.0,0.0,58.6,55.5,60357.0,63759.0,13.2,18.6015,40183.0,0.0,3402.0
83,1954-12-01,LNS14000000,1954,M12,1954 Dec,5.0,4.9,26.77,35.4,16.605,15.46,1.28,396.846,399.734,0.0,0.0,0.0,0.0,58.1,55.2,60116.0,63312.0,13.4,18.8434,40183.0,0.0,3196.0
84,1955-01-01,LNS14000000,1955,M01,1955 Jan,4.9,4.7,26.77,35.4,17.273,16.169,1.39,409.644,413.07300000000004,0.0,0.0,0.0,0.0,58.6,55.7,60753.0,63910.0,13.4,19.2735,43148.333333333336,0.0,3157.0
85,1955-02-01,LNS14000000,1955,M02,1955 Feb,4.7,4.6,26.82,35.4,17.273,16.169,1.29,409.644,413.07300000000004,0.0,0.0,0.0,0.0,58.4,55.7,60727.0,63696.0,14.2,19.5154,43148.333333333336,0.0,2969.0
86,1955-03-01,LNS14000000,1955,M03,1955 Mar,4.6,4.7,26.79,35.5,17.273,16.169,1.35,409.644,413.07300000000004,0.0,0.0,0.0,0.0,58.5,55.8,60964.0,63882.0,13.4,19.9724,43148.333333333336,0.0,2918.0
87,1955-04-01,LNS14000000,1955,M04,1955 Apr,4.7,4.3,26.79,35.5,16.942,17.097,1.43,419.737,421.532,0.0,0.0,0.0,0.0,59.0,56.2,61515.0,64564.0,14.3,20.2143,45403.0,0.0,3049.0
88,1955-05-01,LNS14000000,1955,M05,1955 May,4.3,4.2,26.77,35.6,16.942,17.097,1.43,419.737,421.532,0.0,0.0,0.0,0.0,58.8,56.3,61634.0,64381.0,14.4,20.5369,45403.0,0.0,2747.0
89,1955-06-01,LNS14000000,1955,M06,1955 Jun,4.2,4.0,26.71,35.6,16.942,17.097,1.64,419.737,421.532,0.0,0.0,0.0,0.0,58.8,56.3,61781.0,64482.0,13.4,20.5638,45403.0,0.0,2701.0
90,1955-07-01,LNS14000000,1955,M07,1955 Jul,4.0,4.2,26.76,35.6,18.145,17.421,1.68,428.228,430.221,0.0,0.0,0.0,0.0,59.3,56.9,62513.0,65145.0,13.8,20.7251,46469.0,0.0,2632.0
91,1955-08-01,LNS14000000,1955,M08,1955 Aug,4.2,4.1,26.72,35.7,18.145,17.421,1.96,428.228,430.221,0.0,0.0,0.0,0.0,59.7,57.1,62797.0,65581.0,12.3,20.6982,46469.0,0.0,2784.0
92,1955-09-01,LNS14000000,1955,M09,1955 Sep,4.1,4.3,26.85,35.7,18.145,17.421,2.18,428.228,430.221,0.0,0.0,0.0,0.0,59.7,57.2,62950.0,65628.0,11.7,20.8326,46469.0,0.0,2678.0
93,1955-10-01,LNS14000000,1955,M10,1955 Oct,4.3,4.2,26.82,35.7,18.349,18.109,2.24,435.768,437.0919999999999,0.0,0.0,0.0,0.0,59.8,57.2,62991.0,65821.0,11.5,21.182,47528.666666666664,0.0,2830.0
94,1955-11-01,LNS14000000,1955,M11,1955 Nov,4.2,4.2,26.88,35.8,18.349,18.109,2.35,435.768,437.0919999999999,0.0,0.0,0.0,0.0,59.9,57.4,63257.0,66037.0,11.3,21.2358,47528.666666666664,0.0,2780.0
95,1955-12-01,LNS14000000,1955,M12,1955 Dec,4.2,4.0,26.87,35.8,18.349,18.109,2.48,435.768,437.0919999999999,0.0,0.0,0.0,0.0,60.2,57.7,63684.0,66445.0,12.0,21.3164,47528.666666666664,0.0,2761.0
96,1956-01-01,LNS14000000,1956,M01,1956 Jan,4.0,3.9,26.83,35.9,19.365,18.925,2.45,440.5330000000001,439.7459999999999,0.0,0.0,0.0,0.0,60.2,57.8,63753.0,66419.0,11.7,21.4508,47148.333333333336,0.0,2666.0
97,1956-02-01,LNS14000000,1956,M02,1956 Feb,3.9,4.2,26.86,35.9,19.365,18.925,2.5,440.5330000000001,439.7459999999999,0.0,0.0,0.0,0.0,59.9,57.5,63518.0,66124.0,12.5,21.2627,47148.333333333336,0.0,2606.0
98,1956-03-01,LNS14000000,1956,M03,1956 Mar,4.2,4.0,26.89,35.9,19.365,18.925,2.5,440.5330000000001,439.7459999999999,0.0,0.0,0.0,0.0,59.8,57.3,63411.0,66175.0,11.6,21.2627,47148.333333333336,0.0,2764.0
99,1956-04-01,LNS14000000,1956,M04,1956 Apr,4.0,4.3,26.93,36.0,20.882,18.973,2.62,447.67800000000005,446.01,0.0,0.0,0.0,0.0,59.9,57.5,63614.0,66264.0,11.0,21.424,47104.333333333336,0.0,2650.0
100,1956-05-01,LNS14000000,1956,M05,1956 May,4.3,4.3,27.03,36.1,20.882,18.973,2.75,447.67800000000005,446.01,0.0,0.0,0.0,0.0,60.2,57.6,63861.0,66722.0,10.4,21.2358,47104.333333333336,0.0,2861.0
101,1956-06-01,LNS14000000,1956,M06,1956 Jun,4.3,4.4,27.15,36.2,20.882,18.973,2.71,447.67800000000005,446.01,0.0,0.0,0.0,0.0,60.1,57.5,63820.0,66702.0,10.1,21.0476,47104.333333333336,0.0,2882.0
102,1956-07-01,LNS14000000,1956,M07,1956 Jul,4.4,4.1,27.29,36.4,21.822,19.253,2.75,453.772,451.191,0.0,0.0,0.0,0.0,60.1,57.5,63800.0,66752.0,10.5,20.4025,47870.0,0.0,2952.0
103,1956-08-01,LNS14000000,1956,M08,1956 Aug,4.1,3.9,27.31,36.4,21.822,19.253,2.73,453.772,451.191,0.0,0.0,0.0,0.0,60.0,57.6,63972.0,66673.0,12.0,21.2358,47870.0,0.0,2701.0
104,1956-09-01,LNS14000000,1956,M09,1956 Sep,3.9,3.9,27.35,36.5,21.822,19.253,2.95,453.772,451.191,0.0,0.0,0.0,0.0,60.0,57.6,64079.0,66714.0,11.8,21.7197,47870.0,0.0,2635.0
105,1956-10-01,LNS14000000,1956,M10,1956 Oct,3.9,4.3,27.51,36.5,23.068,18.541,2.96,463.5539999999999,460.463,0.0,0.0,0.0,0.0,59.8,57.5,63975.0,66546.0,11.6,21.9078,48369.0,0.0,2571.0
106,1956-11-01,LNS14000000,1956,M11,1956 Nov,4.3,4.2,27.51,36.6,23.068,18.541,2.88,463.5539999999999,460.463,0.0,0.0,0.0,0.0,59.8,57.3,63796.0,66657.0,10.9,21.7197,48369.0,0.0,2861.0
107,1956-12-01,LNS14000000,1956,M12,1956 Dec,4.2,4.2,27.63,36.7,23.068,18.541,2.94,463.5539999999999,460.463,0.0,0.0,0.0,0.0,59.8,57.3,63910.0,66700.0,11.4,22.0422,48369.0,0.0,2790.0
108,1957-01-01,LNS14000000,1957,M01,1957 Jan,4.2,3.9,27.67,36.7,24.919,20.1,2.84,471.077,469.779,0.0,0.0,0.0,0.0,59.5,57.0,63632.0,66428.0,10.4,21.9616,49164.666666666664,0.0,2796.0
109,1957-02-01,LNS14000000,1957,M02,1957 Feb,3.9,3.7,27.8,36.7,24.919,20.1,3.0,471.077,469.779,0.0,0.0,0.0,0.0,59.9,57.5,64257.0,66879.0,10.7,22.1766,49164.666666666664,0.0,2622.0
